"storeNum","Year","Week","p1sales","p2sales","p1price","p2price","p1prom","p2prom","country"
"110",2,19,150,90,2.29,2.59,0,0,"GB"
"110",2,20,114,78,2.49,2.29,0,0,"GB"
"110",2,21,117,121,2.79,2.49,0,0,"GB"
"110",2,22,101,135,2.99,2.49,0,0,"GB"
"110",2,23,146,101,2.49,3.19,0,1,"GB"
"110",2,24,123,123,2.49,2.59,0,1,"GB"
"110",2,25,181,67,2.19,2.99,0,0,"GB"
"110",2,26,136,102,2.79,2.99,0,0,"GB"
"110",2,27,114,92,2.99,2.59,1,0,"GB"
"110",2,28,133,91,2.99,2.99,0,0,"GB"
"110",2,29,122,80,2.19,2.59,0,0,"GB"
"110",2,30,122,88,2.29,2.29,0,0,"GB"
"110",2,31,144,71,2.29,2.99,0,0,"GB"
"110",2,32,147,101,2.99,3.19,0,0,"GB"
"110",2,33,150,92,2.19,2.59,0,0,"GB"
"110",2,34,137,119,2.29,2.49,0,1,"GB"
"110",2,35,155,70,2.29,2.99,0,0,"GB"
"110",2,36,98,126,2.99,2.59,0,0,"GB"
"110",2,37,132,155,2.79,2.49,1,1,"GB"
"110",2,38,138,99,2.19,2.49,0,1,"GB"
"110",2,39,106,94,2.99,2.99,0,0,"GB"
"110",2,40,179,94,2.79,3.19,1,0,"GB"
"110",2,41,117,100,2.49,2.29,0,0,"GB"
"110",2,42,162,88,2.49,2.99,0,0,"GB"
"110",2,43,106,109,2.49,2.49,0,0,"GB"
"110",2,44,211,70,2.19,3.19,0,1,"GB"
"110",2,45,96,111,2.79,2.49,0,0,"GB"
"110",2,46,117,73,2.19,2.49,0,0,"GB"
"110",2,47,125,100,2.49,2.59,0,0,"GB"
"110",2,48,134,109,2.99,2.29,1,0,"GB"
"110",2,49,107,121,2.99,2.99,0,0,"GB"
"110",2,50,105,89,2.49,2.59,0,0,"GB"
"110",2,51,147,119,2.29,2.59,0,1,"GB"
"110",2,52,118,89,2.49,2.59,0,0,"GB"
"111",1,1,141,91,2.19,2.49,0,0,"GB"
"111",1,2,129,95,2.49,2.59,0,0,"GB"
"111",1,3,138,78,2.19,2.59,0,0,"GB"
"111",1,4,123,84,2.79,3.19,0,0,"GB"
"111",1,5,123,128,2.49,2.49,0,1,"GB"
"111",1,6,170,106,2.19,2.29,1,0,"GB"
"111",1,7,126,109,2.99,2.49,1,0,"GB"
"111",1,8,194,59,2.29,3.19,0,0,"GB"
"111",1,9,119,112,2.99,2.99,0,0,"GB"
"111",1,10,128,89,2.19,2.59,0,0,"GB"
"111",1,11,148,87,2.29,2.49,0,0,"GB"
"111",1,12,128,80,2.29,2.59,0,0,"GB"
"111",1,13,105,150,2.19,2.29,0,1,"GB"
"111",1,14,161,67,2.29,3.19,0,0,"GB"
"111",1,15,110,86,2.49,2.59,0,0,"GB"
"111",1,16,134,74,2.29,2.49,0,0,"GB"
"111",1,17,179,72,2.19,3.19,0,0,"GB"
"111",1,18,101,135,2.99,2.49,0,0,"GB"
"111",1,19,85,130,2.79,2.29,0,0,"GB"
"111",1,20,144,86,2.49,2.99,0,0,"GB"
"111",1,21,115,156,2.79,2.59,0,1,"GB"
"111",1,22,144,93,2.49,2.99,0,0,"GB"
"111",1,23,121,106,2.29,2.49,0,0,"GB"
"111",1,24,87,130,2.99,2.29,0,0,"GB"
"111",1,25,94,116,2.99,2.49,0,0,"GB"
"111",1,26,97,183,2.79,2.29,0,1,"GB"
"111",1,27,131,81,2.79,3.19,0,0,"GB"
"111",1,28,169,79,2.49,2.99,0,0,"GB"
"111",1,29,107,187,2.79,2.29,0,1,"GB"
"111",1,30,114,99,2.49,2.29,0,0,"GB"
"111",1,31,150,75,2.29,2.59,0,0,"GB"
"111",1,32,85,134,2.99,2.29,0,0,"GB"
"111",1,33,125,101,2.99,2.99,0,0,"GB"
"111",1,34,121,100,2.79,2.59,0,0,"GB"
"111",1,35,142,125,2.29,2.59,0,1,"GB"
"111",1,36,124,113,2.99,3.19,0,0,"GB"
"111",1,37,110,98,2.99,2.49,0,0,"GB"
"111",1,38,156,84,2.49,3.19,0,0,"GB"
"111",1,39,119,92,2.79,2.99,0,0,"GB"
"111",1,40,122,102,2.99,2.99,0,0,"GB"
"111",1,41,152,98,2.49,3.19,0,0,"GB"
"111",1,42,174,62,2.19,3.19,0,0,"GB"
"111",1,43,161,71,2.29,2.59,1,0,"GB"
"111",1,44,174,107,2.79,3.19,1,0,"GB"
"111",1,45,127,126,2.49,2.29,0,0,"GB"
"111",1,46,157,88,2.19,2.59,0,0,"GB"
"111",1,47,125,79,2.29,2.29,0,0,"GB"
"111",1,48,115,104,2.79,2.99,0,0,"GB"
"111",1,49,157,75,2.49,3.19,0,0,"GB"
"111",1,50,99,156,2.99,2.49,0,1,"GB"
"111",1,51,121,109,2.79,2.59,0,0,"GB"
"111",1,52,124,122,2.49,2.29,0,0,"GB"
"111",2,1,149,94,2.19,2.59,0,0,"GB"
"111",2,2,141,81,2.19,2.49,0,0,"GB"
"111",2,3,107,128,2.79,2.49,0,0,"GB"
"111",2,4,133,108,2.29,2.59,0,0,"GB"
"111",2,5,136,96,2.29,2.99,0,1,"GB"
"111",2,6,155,83,2.19,2.49,0,0,"GB"
"111",2,7,144,79,2.19,2.49,0,0,"GB"
"111",2,8,122,101,2.29,2.29,0,0,"GB"
"111",2,9,109,106,2.79,2.49,0,0,"GB"
"111",2,10,103,114,2.49,2.29,0,0,"GB"
"111",2,11,95,108,2.99,2.49,0,0,"GB"
"111",2,12,100,91,2.79,2.49,0,0,"GB"
"111",2,13,101,118,2.99,2.59,0,0,"GB"
"111",2,14,106,120,2.99,2.59,0,0,"GB"
"111",2,15,173,80,2.19,2.99,0,0,"GB"
"111",2,16,129,112,2.29,2.29,0,0,"GB"
"111",2,17,144,86,2.99,3.19,1,0,"GB"
"111",2,18,82,103,2.99,2.29,0,0,"GB"
"111",2,19,107,106,2.79,2.59,0,0,"GB"
"111",2,20,113,142,2.79,2.29,0,0,"GB"
"111",2,21,154,83,2.19,2.49,0,0,"GB"
"111",2,22,162,73,2.19,3.19,0,0,"GB"
"111",2,23,170,77,2.29,2.99,0,0,"GB"
"111",2,24,118,152,2.19,2.29,0,1,"GB"
"111",2,25,105,113,2.79,2.59,0,0,"GB"
"111",2,26,144,146,2.79,2.59,1,1,"GB"
"111",2,27,159,131,2.19,2.99,0,1,"GB"
"111",2,28,159,85,2.19,2.59,0,0,"GB"
"111",2,29,105,115,2.99,2.99,0,0,"GB"
"111",2,30,174,65,2.19,2.99,0,0,"GB"
"111",2,31,159,83,2.29,2.59,0,0,"GB"
"111",2,32,103,102,2.79,2.49,0,0,"GB"
"111",2,33,120,121,2.49,2.29,0,0,"GB"
"111",2,34,98,203,2.99,2.29,0,1,"GB"
"111",2,35,115,96,2.79,3.19,0,0,"GB"
"111",2,36,157,77,2.19,2.99,0,0,"GB"
"111",2,37,150,82,2.29,2.99,0,0,"GB"
"111",2,38,201,117,2.79,3.19,1,1,"GB"
"111",2,39,153,67,2.49,3.19,0,0,"GB"
"111",2,40,91,142,2.79,2.29,0,0,"GB"
"111",2,41,106,116,2.99,2.59,0,0,"GB"
"111",2,42,130,94,2.29,2.29,0,0,"GB"
"111",2,43,93,126,2.99,2.29,0,0,"GB"
"111",2,44,150,90,2.19,2.59,0,0,"GB"
"111",2,45,125,116,2.79,2.49,0,0,"GB"
"111",2,46,109,89,2.99,2.99,0,0,"GB"
"111",2,47,115,101,2.19,2.29,0,0,"GB"
"111",2,48,161,79,2.19,2.59,0,0,"GB"
"111",2,49,177,60,2.19,3.19,0,0,"GB"
"111",2,50,130,99,2.19,2.29,0,0,"GB"
"111",2,51,99,136,2.79,2.49,0,1,"GB"
"111",2,52,121,67,2.29,2.99,0,0,"GB"
"112",1,1,145,86,2.29,2.59,0,0,"BR"
"112",1,2,143,84,2.29,2.49,0,0,"BR"
"112",1,3,117,177,2.79,2.49,0,1,"BR"
"112",1,4,106,85,2.49,2.49,0,0,"BR"
"112",1,5,231,64,2.29,2.99,1,0,"BR"
"112",1,6,150,143,2.19,2.49,0,1,"BR"
"112",1,7,133,84,2.49,2.99,0,0,"BR"
"112",1,8,151,96,2.19,2.49,0,0,"BR"
"112",1,9,137,86,2.29,2.49,0,0,"BR"
"112",1,10,118,108,2.99,3.19,0,0,"BR"
"112",1,11,243,76,2.19,2.99,1,0,"BR"
"112",1,12,104,176,2.79,2.29,0,1,"BR"
"112",1,13,122,142,2.29,2.29,0,1,"BR"
"112",1,14,136,101,2.49,2.49,0,0,"BR"
"112",1,15,131,94,2.19,2.29,0,0,"BR"
"112",1,16,136,93,2.99,2.99,1,0,"BR"
"112",1,17,133,112,2.99,2.99,0,0,"BR"
"112",1,18,112,108,2.29,2.29,0,0,"BR"
"112",1,19,126,97,2.49,2.49,0,0,"BR"
"112",1,20,128,100,2.79,2.99,0,0,"BR"
"112",1,21,136,84,2.49,3.19,0,0,"BR"
"112",1,22,153,76,2.29,2.99,0,0,"BR"
"112",1,23,152,80,2.29,2.99,0,0,"BR"
"112",1,24,119,85,2.19,2.49,0,0,"BR"
"112",1,25,127,158,2.49,2.29,0,1,"BR"
"112",1,26,147,81,2.49,3.19,0,0,"BR"
"112",1,27,99,100,2.49,2.29,0,0,"BR"
"112",1,28,165,66,2.19,3.19,0,0,"BR"
"112",1,29,96,109,2.79,2.59,0,0,"BR"
"112",1,30,116,84,2.49,2.99,0,0,"BR"
"112",1,31,94,134,2.99,2.49,0,0,"BR"
"112",1,32,132,102,2.49,2.49,0,0,"BR"
"112",1,33,147,98,2.29,2.59,0,0,"BR"
"112",1,34,92,144,2.79,2.49,0,1,"BR"
"112",1,35,116,84,2.49,2.59,0,0,"BR"
"112",1,36,108,190,2.99,2.29,0,1,"BR"
"112",1,37,147,66,2.29,3.19,0,0,"BR"
"112",1,38,160,61,2.19,2.99,0,0,"BR"
"112",1,39,155,80,2.29,2.59,1,0,"BR"
"112",1,40,83,122,2.99,2.29,0,0,"BR"
"112",1,41,208,73,2.49,3.19,1,0,"BR"
"112",1,42,145,124,2.49,2.29,1,0,"BR"
"112",1,43,158,74,2.29,3.19,0,0,"BR"
"112",1,44,100,89,2.49,2.29,0,0,"BR"
"112",1,45,139,93,2.79,2.99,0,0,"BR"
"112",1,46,138,72,2.29,2.49,0,0,"BR"
"112",1,47,105,128,2.79,2.29,0,0,"BR"
"112",1,48,121,92,2.49,2.59,0,0,"BR"
"112",1,49,155,120,2.99,2.49,1,0,"BR"
"112",1,50,111,106,2.29,2.29,0,0,"BR"
"112",1,51,123,96,2.49,2.59,0,0,"BR"
"112",1,52,145,70,2.19,3.19,0,0,"BR"
"112",2,1,131,84,2.19,2.49,0,0,"BR"
"112",2,2,127,85,2.99,2.99,0,0,"BR"
"112",2,3,123,106,2.19,2.29,0,0,"BR"
"112",2,4,104,113,2.49,2.29,0,0,"BR"
"112",2,5,145,99,2.29,2.59,0,0,"BR"
"112",2,6,135,95,2.79,3.19,0,0,"BR"
"112",2,7,152,91,2.19,3.19,0,1,"BR"
"112",2,8,153,122,2.79,3.19,0,1,"BR"
"112",2,9,132,90,2.79,2.99,0,0,"BR"
"112",2,10,125,96,2.19,2.29,0,0,"BR"
"112",2,11,93,137,2.79,2.29,0,0,"BR"
"112",2,12,133,90,2.79,2.99,0,0,"BR"
"112",2,13,192,97,2.19,3.19,0,1,"BR"
"112",2,14,109,132,2.79,2.29,0,0,"BR"
"112",2,15,138,169,2.79,2.29,1,1,"BR"
"112",2,16,93,133,2.99,2.29,0,0,"BR"
"112",2,17,131,101,2.79,3.19,0,0,"BR"
"112",2,18,148,69,2.19,2.99,0,0,"BR"
"112",2,19,133,91,2.79,3.19,0,0,"BR"
"112",2,20,117,116,2.99,2.59,0,0,"BR"
"112",2,21,108,116,2.29,2.29,0,1,"BR"
"112",2,22,106,158,2.79,2.59,0,1,"BR"
"112",2,23,137,81,2.49,3.19,0,0,"BR"
"112",2,24,102,110,2.99,2.49,0,0,"BR"
"112",2,25,127,82,2.29,2.49,0,0,"BR"
"112",2,26,151,93,2.29,2.59,0,0,"BR"
"112",2,27,118,116,2.49,2.29,0,0,"BR"
"112",2,28,109,83,2.49,2.59,0,0,"BR"
"112",2,29,103,113,2.79,2.49,0,0,"BR"
"112",2,30,120,96,2.99,2.59,0,0,"BR"
"112",2,31,132,151,2.29,2.49,0,1,"BR"
"112",2,32,89,120,2.99,2.59,0,0,"BR"
"112",2,33,138,96,2.29,2.49,0,0,"BR"
"112",2,34,86,141,2.79,2.29,0,0,"BR"
"112",2,35,150,91,2.99,3.19,1,0,"BR"
"112",2,36,120,107,2.79,3.19,0,0,"BR"
"112",2,37,136,97,2.79,3.19,0,0,"BR"
"112",2,38,111,114,2.79,2.59,0,0,"BR"
"112",2,39,102,103,2.79,2.49,0,0,"BR"
"112",2,40,118,146,2.79,2.49,0,1,"BR"
"112",2,41,118,150,2.49,2.59,0,1,"BR"
"112",2,42,174,65,2.29,2.99,0,0,"BR"
"112",2,43,126,103,2.19,2.29,0,0,"BR"
"112",2,44,128,118,2.49,2.49,0,0,"BR"
"112",2,45,132,117,2.49,2.49,0,0,"BR"
"112",2,46,131,92,2.79,3.19,0,0,"BR"
"112",2,47,106,132,2.99,2.59,0,0,"BR"
"112",2,48,116,124,2.99,2.49,1,0,"BR"
"112",2,49,134,116,2.29,2.29,0,0,"BR"
"112",2,50,130,96,2.19,2.49,0,0,"BR"
"112",2,51,126,85,2.79,3.19,0,0,"BR"
"112",2,52,116,91,2.99,2.99,0,0,"BR"
"113",1,1,106,90,2.29,2.29,0,0,"BR"
"113",1,2,135,142,2.99,2.99,0,1,"BR"
"113",1,3,156,65,2.29,3.19,0,0,"BR"
"113",1,4,198,60,2.19,3.19,0,0,"BR"
"113",1,5,180,74,2.29,3.19,0,0,"BR"
"113",1,6,125,91,2.79,2.99,0,0,"BR"
"113",1,7,150,71,2.29,2.99,0,0,"BR"
"113",1,8,168,80,2.29,2.49,1,0,"BR"
"113",1,9,176,72,2.19,2.99,0,0,"BR"
"113",1,10,104,169,2.99,2.49,0,1,"BR"
"113",1,11,107,105,2.29,2.49,0,0,"BR"
"113",1,12,166,154,2.79,2.99,1,1,"BR"
"113",1,13,129,110,2.49,2.29,0,0,"BR"
"113",1,14,116,84,2.19,2.59,0,0,"BR"
"113",1,15,141,96,2.79,3.19,0,0,"BR"
"113",1,16,191,74,2.29,3.19,0,0,"BR"
"113",1,17,112,103,2.79,2.49,0,0,"BR"
"113",1,18,129,95,2.49,2.59,0,0,"BR"
"113",1,19,158,90,2.29,2.59,0,0,"BR"
"113",1,20,122,95,2.79,2.59,0,0,"BR"
"113",1,21,135,87,2.79,2.99,0,0,"BR"
"113",1,22,178,74,2.49,3.19,0,0,"BR"
"113",1,23,152,70,2.19,3.19,0,0,"BR"
"113",1,24,136,121,2.99,2.49,1,0,"BR"
"113",1,25,154,87,2.29,3.19,0,1,"BR"
"113",1,26,121,117,2.29,2.29,0,0,"BR"
"113",1,27,201,67,2.19,3.19,0,0,"BR"
"113",1,28,109,128,2.99,2.59,0,0,"BR"
"113",1,29,124,91,2.29,2.49,0,0,"BR"
"113",1,30,118,102,2.19,2.29,0,0,"BR"
"113",1,31,154,66,2.29,2.99,0,0,"BR"
"113",1,32,163,94,2.29,2.29,1,0,"BR"
"113",1,33,136,102,2.99,3.19,0,0,"BR"
"113",1,34,104,137,2.99,2.29,0,0,"BR"
"113",1,35,170,76,2.19,2.99,0,0,"BR"
"113",1,36,127,93,2.29,2.29,0,0,"BR"
"113",1,37,204,79,2.79,3.19,1,0,"BR"
"113",1,38,149,143,2.49,2.59,1,1,"BR"
"113",1,39,136,105,2.19,2.29,1,0,"BR"
"113",1,40,123,88,2.49,2.59,0,0,"BR"
"113",1,41,96,84,2.99,2.99,0,0,"BR"
"113",1,42,96,157,2.79,2.49,0,1,"BR"
"113",1,43,160,83,2.29,2.49,1,0,"BR"
"113",1,44,110,133,2.79,2.29,0,0,"BR"
"113",1,45,175,75,2.29,3.19,0,0,"BR"
"113",1,46,125,85,2.79,2.99,0,0,"BR"
"113",1,47,147,95,2.19,2.29,0,0,"BR"
"113",1,48,119,100,2.49,2.59,0,0,"BR"
"113",1,49,120,87,2.79,2.99,0,0,"BR"
"113",1,50,160,121,2.49,3.19,0,1,"BR"
"113",1,51,203,84,2.49,3.19,1,0,"BR"
"113",1,52,187,74,2.29,3.19,0,0,"BR"
"113",2,1,80,134,2.99,2.29,0,0,"BR"
"113",2,2,126,88,2.19,2.29,0,0,"BR"
"113",2,3,138,69,2.49,3.19,0,0,"BR"
"113",2,4,176,132,2.49,2.59,1,1,"BR"
"113",2,5,140,89,2.19,2.49,0,0,"BR"
"113",2,6,127,91,2.19,2.59,0,0,"BR"
"113",2,7,91,151,2.99,2.29,0,1,"BR"
"113",2,8,170,147,2.49,2.49,1,1,"BR"
"113",2,9,146,92,2.49,2.99,0,0,"BR"
"113",2,10,124,125,2.99,3.19,0,1,"BR"
"113",2,11,129,84,2.29,2.59,0,0,"BR"
"113",2,12,103,108,2.79,2.29,0,0,"BR"
"113",2,13,107,152,2.79,2.49,0,1,"BR"
"113",2,14,131,95,2.49,2.59,0,0,"BR"
"113",2,15,127,90,2.79,2.99,0,0,"BR"
"113",2,16,125,119,2.49,2.49,0,0,"BR"
"113",2,17,107,119,2.99,2.59,0,0,"BR"
"113",2,18,121,109,2.79,2.59,0,0,"BR"
"113",2,19,126,106,2.49,2.49,0,0,"BR"
"113",2,20,124,92,2.99,3.19,0,0,"BR"
"113",2,21,168,94,2.29,2.59,0,0,"BR"
"113",2,22,204,64,2.19,3.19,0,0,"BR"
"113",2,23,116,155,2.49,2.49,0,1,"BR"
"113",2,24,127,87,2.29,2.49,0,0,"BR"
"113",2,25,192,60,2.19,3.19,0,0,"BR"
"113",2,26,140,92,2.29,2.49,0,0,"BR"
"113",2,27,120,113,2.19,2.59,0,1,"BR"
"113",2,28,145,106,2.29,2.49,0,1,"BR"
"113",2,29,140,90,2.19,2.49,0,0,"BR"
"113",2,30,148,115,2.49,2.29,1,0,"BR"
"113",2,31,153,83,2.49,3.19,0,0,"BR"
"113",2,32,213,64,2.19,3.19,0,0,"BR"
"113",2,33,134,85,2.19,2.29,0,0,"BR"
"113",2,34,117,138,2.49,2.49,0,1,"BR"
"113",2,35,119,134,2.49,2.59,0,1,"BR"
"113",2,36,121,104,2.99,3.19,0,0,"BR"
"113",2,37,125,122,2.79,2.49,1,0,"BR"
"113",2,38,100,102,2.79,2.29,0,0,"BR"
"113",2,39,105,130,2.79,2.29,0,0,"BR"
"113",2,40,118,122,2.99,2.29,1,0,"BR"
"113",2,41,121,147,2.49,2.59,0,1,"BR"
"113",2,42,120,106,2.79,3.19,0,1,"BR"
"113",2,43,85,150,2.99,2.29,0,0,"BR"
"113",2,44,122,80,2.49,2.99,0,0,"BR"
"113",2,45,148,90,2.49,3.19,0,0,"BR"
"113",2,46,135,115,2.29,2.29,0,0,"BR"
"113",2,47,80,116,2.99,2.29,0,0,"BR"
"113",2,48,170,70,2.19,3.19,0,0,"BR"
"113",2,49,137,89,2.29,2.59,0,0,"BR"
"113",2,50,174,89,2.49,2.59,1,0,"BR"
"113",2,51,134,78,2.29,2.49,0,0,"BR"
"113",2,52,118,83,2.19,2.29,0,0,"BR"
"114",1,1,105,100,2.29,2.29,0,0,"JP"
"114",1,2,150,98,2.49,2.59,0,0,"JP"
"114",1,3,114,103,2.49,2.29,0,0,"JP"
"114",1,4,119,92,2.99,3.19,0,0,"JP"
"114",1,5,117,102,2.99,2.99,0,0,"JP"
"114",1,6,108,145,2.99,2.59,0,0,"JP"
"114",1,7,123,89,2.49,2.49,0,0,"JP"
"114",1,8,179,85,2.19,3.19,0,1,"JP"
"114",1,9,129,98,2.29,2.49,0,0,"JP"
"114",1,10,121,86,2.99,3.19,0,0,"JP"
"114",1,11,122,92,2.49,2.59,0,0,"JP"
"114",1,12,117,136,2.79,2.49,0,1,"JP"
"114",1,13,100,136,2.79,2.29,0,0,"JP"
"114",1,14,112,125,2.49,2.29,0,0,"JP"
"114",1,15,130,69,2.19,3.19,0,0,"JP"
"114",1,16,138,120,2.49,3.19,0,1,"JP"
"114",1,17,125,85,2.79,2.99,0,0,"JP"
"114",1,18,112,119,2.79,2.49,0,0,"JP"
"114",1,19,112,117,2.79,2.29,0,0,"JP"
"114",1,20,141,97,2.79,2.99,0,0,"JP"
"114",1,21,110,97,2.99,2.59,0,0,"JP"
"114",1,22,151,67,2.29,3.19,0,0,"JP"
"114",1,23,130,133,2.99,2.99,0,1,"JP"
"114",1,24,171,89,2.19,3.19,0,1,"JP"
"114",1,25,135,94,2.79,3.19,0,0,"JP"
"114",1,26,150,86,2.19,2.29,0,0,"JP"
"114",1,27,98,142,2.99,2.29,0,0,"JP"
"114",1,28,181,61,2.29,2.99,0,0,"JP"
"114",1,29,117,157,2.49,2.29,0,1,"JP"
"114",1,30,155,77,2.29,3.19,0,0,"JP"
"114",1,31,134,100,2.49,2.99,0,1,"JP"
"114",1,32,131,91,2.29,2.49,0,0,"JP"
"114",1,33,182,75,2.19,3.19,0,0,"JP"
"114",1,34,119,83,2.29,2.29,0,0,"JP"
"114",1,35,95,131,2.79,2.29,0,0,"JP"
"114",1,36,133,104,2.29,2.59,0,0,"JP"
"114",1,37,127,110,2.79,3.19,0,1,"JP"
"114",1,38,113,96,2.29,2.29,0,0,"JP"
"114",1,39,162,99,2.49,2.49,1,0,"JP"
"114",1,40,94,97,2.99,2.49,0,0,"JP"
"114",1,41,138,90,2.49,3.19,0,0,"JP"
"114",1,42,112,115,2.79,2.49,0,0,"JP"
"114",1,43,129,74,2.29,2.59,0,0,"JP"
"114",1,44,114,125,2.29,2.49,0,1,"JP"
"114",1,45,123,102,2.19,2.29,0,0,"JP"
"114",1,46,165,91,2.19,2.49,0,0,"JP"
"114",1,47,180,89,2.49,3.19,0,0,"JP"
"114",1,48,128,92,2.49,2.59,0,0,"JP"
"114",1,49,125,87,2.49,2.59,0,0,"JP"
"114",1,50,96,106,2.79,2.59,0,0,"JP"
"114",1,51,130,85,2.29,2.59,0,0,"JP"
"114",1,52,143,120,2.19,2.49,0,1,"JP"
"114",2,1,159,65,2.29,3.19,0,0,"JP"
"114",2,2,125,101,2.49,2.59,0,0,"JP"
"114",2,3,128,108,2.99,2.59,1,0,"JP"
"114",2,4,83,139,2.79,2.29,0,0,"JP"
"114",2,5,128,82,2.79,2.99,0,0,"JP"
"114",2,6,169,75,2.29,3.19,0,0,"JP"
"114",2,7,124,105,2.49,2.49,0,0,"JP"
"114",2,8,168,60,2.19,3.19,0,0,"JP"
"114",2,9,133,95,2.79,2.99,0,0,"JP"
"114",2,10,131,107,2.49,2.59,0,0,"JP"
"114",2,11,145,101,2.19,2.49,0,0,"JP"
"114",2,12,122,103,2.29,2.49,0,0,"JP"
"114",2,13,141,112,2.49,3.19,0,1,"JP"
"114",2,14,122,147,2.99,2.99,0,1,"JP"
"114",2,15,105,115,2.49,2.59,0,0,"JP"
"114",2,16,192,87,2.19,3.19,0,1,"JP"
"114",2,17,108,99,2.79,2.59,0,0,"JP"
"114",2,18,111,85,2.29,2.59,0,0,"JP"
"114",2,19,169,92,2.99,3.19,1,0,"JP"
"114",2,20,136,85,2.29,2.59,0,0,"JP"
"114",2,21,96,108,2.99,2.49,0,0,"JP"
"114",2,22,134,80,2.29,2.49,0,0,"JP"
"114",2,23,159,110,2.19,2.59,0,1,"JP"
"114",2,24,177,97,2.49,2.99,1,0,"JP"
"114",2,25,206,71,2.19,2.99,0,0,"JP"
"114",2,26,99,152,2.79,2.29,0,0,"JP"
"114",2,27,96,107,2.79,2.59,0,0,"JP"
"114",2,28,135,128,2.79,2.99,0,1,"JP"
"114",2,29,84,115,2.99,2.29,0,0,"JP"
"114",2,30,114,157,2.49,2.29,0,1,"JP"
"114",2,31,182,70,2.29,2.59,1,0,"JP"
"114",2,32,120,121,2.99,2.99,0,1,"JP"
"114",2,33,133,71,2.49,3.19,0,0,"JP"
"114",2,34,77,125,2.99,2.29,0,0,"JP"
"114",2,35,105,106,2.49,2.29,0,0,"JP"
"114",2,36,157,75,2.29,2.59,0,0,"JP"
"114",2,37,87,96,2.49,2.29,0,0,"JP"
"114",2,38,122,105,2.99,2.99,0,0,"JP"
"114",2,39,162,81,2.29,2.99,0,0,"JP"
"114",2,40,152,73,2.19,2.59,0,0,"JP"
"114",2,41,130,96,2.99,2.99,0,0,"JP"
"114",2,42,148,80,2.29,2.99,0,0,"JP"
"114",2,43,132,76,2.19,2.29,0,0,"JP"
"114",2,44,150,74,2.19,2.49,0,0,"JP"
"114",2,45,124,113,2.49,2.49,0,0,"JP"
"114",2,46,154,104,2.79,2.59,1,0,"JP"
"114",2,47,202,86,2.19,2.49,1,0,"JP"
"114",2,48,83,225,2.99,2.29,0,1,"JP"
"114",2,49,141,84,2.29,3.19,0,0,"JP"
"114",2,50,100,127,2.99,2.59,0,0,"JP"
"114",2,51,138,88,2.79,2.99,0,0,"JP"
"114",2,52,205,98,2.79,3.19,1,0,"JP"
"115",1,1,128,104,2.19,2.29,0,0,"JP"
"115",1,2,154,109,2.49,2.29,1,0,"JP"
"115",1,3,152,104,2.49,2.29,1,0,"JP"
"115",1,4,126,81,2.19,2.49,0,0,"JP"
"115",1,5,179,89,2.29,2.59,1,0,"JP"
"115",1,6,197,88,2.29,3.19,0,1,"JP"
"115",1,7,139,70,2.49,3.19,0,0,"JP"
"115",1,8,118,105,2.49,2.49,0,0,"JP"
"115",1,9,96,111,2.79,2.59,0,0,"JP"
"115",1,10,140,80,2.29,2.59,0,0,"JP"
"115",1,11,156,83,2.49,2.99,0,0,"JP"
"115",1,12,93,118,2.99,2.29,0,0,"JP"
"115",1,13,94,121,2.99,2.49,0,0,"JP"
"115",1,14,124,100,2.19,2.29,0,0,"JP"
"115",1,15,145,67,2.29,2.99,0,0,"JP"
"115",1,16,102,133,2.79,2.29,0,0,"JP"
"115",1,17,145,76,2.79,3.19,0,0,"JP"
"115",1,18,118,111,2.99,3.19,0,0,"JP"
"115",1,19,117,94,2.79,2.59,0,0,"JP"
"115",1,20,170,92,2.29,2.99,0,1,"JP"
"115",1,21,126,83,2.79,3.19,0,0,"JP"
"115",1,22,183,71,2.19,3.19,0,0,"JP"
"115",1,23,125,108,2.79,2.59,1,0,"JP"
"115",1,24,91,125,2.99,2.29,0,0,"JP"
"115",1,25,98,123,2.99,2.49,0,0,"JP"
"115",1,26,152,64,2.19,3.19,0,0,"JP"
"115",1,27,117,82,2.49,2.99,0,0,"JP"
"115",1,28,111,124,2.99,2.59,0,0,"JP"
"115",1,29,144,84,2.29,2.59,1,0,"JP"
"115",1,30,98,91,2.49,2.29,0,0,"JP"
"115",1,31,177,66,2.29,3.19,0,0,"JP"
"115",1,32,142,69,2.29,2.99,0,0,"JP"
"115",1,33,171,60,2.19,2.99,0,0,"JP"
"115",1,34,122,91,2.79,3.19,0,0,"JP"
"115",1,35,114,101,2.49,2.59,0,0,"JP"
"115",1,36,123,89,2.49,2.99,0,0,"JP"
"115",1,37,91,92,2.79,2.59,0,0,"JP"
"115",1,38,160,127,2.79,2.59,1,0,"JP"
"115",1,39,148,94,2.79,3.19,0,0,"JP"
"115",1,40,127,109,2.49,2.29,0,0,"JP"
"115",1,41,133,92,2.19,2.29,0,0,"JP"
"115",1,42,163,137,2.29,2.29,1,1,"JP"
"115",1,43,111,101,2.79,3.19,0,0,"JP"
"115",1,44,98,123,2.29,2.29,0,0,"JP"
"115",1,45,125,100,2.29,2.29,0,0,"JP"
"115",1,46,146,69,2.49,3.19,0,0,"JP"
"115",1,47,117,107,2.19,2.29,0,0,"JP"
"115",1,48,130,99,2.79,2.99,0,0,"JP"
