"cust.id","age","credit.score","email","distance.to.store","online.visits","online.trans","online.spend","store.trans","store.spend","sat.service","sat.selection"
"543",35.2854553025694,791.417190360601,"yes",1.10679478447741,24,8,146.555409861196,5,146.872251949589,2,2
"544",32.2488205821279,688.920105482492,"no",4.4732840492282,12,5,93.3722118469108,5,264.096519409152,3,2
"545",44.3604467903762,752.229148421718,"yes",3.69243803655649,0,0,0,2,44.0717726546564,3,2
"546",42.1889886758209,730.924752599572,"yes",0.64802642399278,9,5,96.8996444051033,0,0,NA,NA
"547",33.7769542965652,761.629969652,"yes",33.6803943902003,0,0,0,0,0,NA,NA
"548",33.3598905244918,700.651106943043,"yes",7.8808932264193,0,0,0,1,17.1427034858963,NA,NA
"549",43.6682145086965,726.607557414407,"no",43.0633943516123,0,0,0,0,0,NA,NA
"550",36.2450780194382,684.661338216888,"no",1.39127475929604,0,0,0,11,269.026043616984,4,2
"551",34.2725675573954,696.025978361489,"yes",28.0628462913559,4,1,21.3515429546385,1,27.3115048081864,4,4
"552",34.6211915605629,604.499918153579,"yes",2.63097032346784,0,0,0,1,25.2767659222064,3,4
"553",41.6419655512896,699.862525335184,"no",5.60253791068781,0,0,0,3,51.952831024488,NA,NA
"554",32.231495517034,708.902827402228,"yes",10.4222402080045,0,0,0,1,38.0161795960246,2,1
"555",37.1850905013861,758.99632236661,"yes",2.513702095793,1,0,0,2,72.2833174555616,2,3
"556",30.2541341445345,776.696595719265,"no",3.3486587469157,35,8,152.759730708615,2,61.986131437399,2,1
"557",34.5578265879966,691.087797912826,"yes",6.31364862332687,5,2,52.3845833728816,0,0,5,4
"558",31.4697275578558,696.577908075831,"yes",3.25683988955592,2,1,19.2136570284999,1,81.5175651586374,4,3
"559",45.3551320171261,809.078144785492,"yes",19.9793373918766,0,0,0,1,43.5261725263802,2,2
"560",32.8034921751561,687.439056070415,"yes",2.22586641293857,61,17,360.14344776232,3,51.1292983337271,3,3
"561",36.7259795815626,665.156855225427,"yes",12.5625374796065,65,19,362.71272555117,3,56.7834971895289,4,3
"562",37.6540354373598,747.994031855908,"yes",2.42592225501132,0,0,0,0,0,NA,NA
"563",35.0532795721108,765.245693875301,"yes",5.89091538309592,95,21,392.688023477087,1,17.4560151468552,NA,NA
"564",40.9089906493138,707.319079895458,"yes",11.4895078566355,1,0,0,0,0,3,2
"565",37.1287292957921,709.897536430357,"no",45.3114867807529,48,15,285.093379151459,1,66.0386961779286,4,1
"566",32.2049708717998,704.442750050101,"yes",5.40723263032662,42,13,265.241856852086,1,35.3702559133172,3,2
"567",39.8480565561098,781.770828521292,"yes",5.82340316022154,0,0,0,2,88.1046350636746,4,4
"568",36.2919830212859,747.701436731244,"yes",29.6193363278357,8,3,60.4492668555904,0,0,3,2
"569",39.7327455899638,803.589742267974,"yes",0.928457085126006,12,2,35.2097892541897,4,253.652199848728,NA,NA
"570",40.5649972896173,697.073859053191,"yes",3.28873037782289,1,0,0,2,29.0698492570249,NA,NA
"571",29.5205831187074,673.182009976052,"yes",12.152483071858,4,1,22.6011739150076,1,40.6131998038531,3,3
"572",28.3951816012433,685.58667825463,"no",13.2851860678689,0,0,0,0,0,4,2
"573",35.1723484312524,835.490785420366,"yes",1.70441314497153,97,32,626.696657101724,1,48.4932746919059,4,3
"574",39.169716625044,734.919022831636,"yes",16.6579378185439,72,24,469.639764562074,2,67.0828269909513,NA,NA
"575",33.2332056888544,689.761272076292,"yes",38.3346931254525,100,33,652.49038698729,1,22.135407274736,3,3
"576",32.3245263998404,725.577668827859,"yes",140.587817412402,22,6,88.7159768337863,0,0,NA,NA
"577",38.5324883034151,745.251834875351,"yes",8.08276838270815,0,0,0,1,19.0509053755786,3,1
"578",33.1151773467111,723.557480600289,"yes",2.65686214363103,62,18,388.036393171603,3,61.1154138311622,2,2
"579",34.5006574987334,692.868444803477,"yes",48.1421999819626,6,1,20.639903116205,0,0,3,1
"580",34.5619625877894,676.415080736348,"yes",4.76756563653088,40,17,405.375869587441,1,25.2438889160013,NA,NA
"581",34.0181604359232,649.900146579478,"yes",1.65330897625704,25,6,123.642512705178,1,50.7496625735916,3,3
"582",37.3341220102018,765.993861451098,"no",1.1558468664234,0,0,0,2,54.2546236490099,NA,NA
"583",31.893514434327,716.66827080005,"yes",132.673919346081,0,0,0,0,0,3,2
"584",39.0507583501508,782.937194182327,"yes",2.05070536926699,14,4,84.6698506240444,0,0,3,3
"585",34.1800082869053,758.650130242737,"yes",7.19704361688961,0,0,0,0,0,4,2
"586",30.7683704082384,694.814015996155,"yes",3.08935566834488,0,0,0,1,37.180076333568,NA,NA
"587",30.3689926753246,671.674680327091,"no",14.3288687182878,0,0,0,0,0,3,3
"588",38.6781950977181,707.622711280832,"yes",4.92493213477967,1,0,0,2,141.265534537031,1,2
"589",37.8793046158917,648.283426025393,"yes",13.1897497557618,4,2,41.1876368819174,3,66.9329967707076,3,2
"590",30.3144199746088,727.553501500967,"yes",9.88742693077415,0,0,0,1,24.8472902074566,NA,NA
"591",33.2897042280654,652.520070051376,"yes",17.9406713636575,110,30,605.845539081048,0,0,3,1
"592",37.2525781576878,725.222835968461,"yes",21.578988559898,2,0,0,0,0,NA,NA
"593",37.9255145047323,749.812001536151,"yes",55.577551610764,1,0,0,0,0,3,3
"594",32.3596434862673,648.322138597558,"yes",29.2900295074523,4,1,20.8564509921682,0,0,NA,NA
"595",37.4857455343877,724.754417044604,"no",0.562794469821195,23,8,170.970519535336,1,40.3837516530135,NA,NA
"596",34.2216480905108,773.095384936219,"yes",0.213601571503142,11,2,44.2842803048625,7,419.107625765468,4,3
"597",36.7746768871522,728.601304655814,"yes",28.2178193799559,85,28,511.767195082451,1,12.5181305942622,3,3
"598",28.4404341088438,694.743604305773,"yes",32.7280115320214,17,6,119.986383523729,0,0,NA,NA
"599",29.0500095303035,707.661092016081,"yes",7.75569588599096,138,44,1035.74161497307,0,0,NA,NA
"600",31.0172509377125,729.678205765263,"yes",32.6490319495027,109,35,694.294757421692,2,66.3414667202991,NA,NA
"601",36.0541219640236,728.523849536465,"yes",1.53007172509721,0,0,0,5,163.495886284299,3,2
"602",23.1719787198077,616.803798029839,"yes",38.163452402304,28,8,153.682860378058,0,0,4,3
"603",32.8757394338839,679.215167437965,"yes",12.3711851727188,27,9,182.12375658947,0,0,4,3
"604",34.8756633564799,735.590994031094,"yes",4.7643723395915,5,3,69.2347992285044,1,26.1534687716294,2,3
"605",37.1752225587981,746.088102553144,"yes",23.9933062040098,0,0,0,0,0,NA,NA
"606",32.5648630753558,778.681792286138,"yes",29.0488369129567,100,21,417.835950124227,0,0,4,5
"607",32.4128061234746,732.177109103264,"yes",4.90695719393097,0,0,0,0,0,NA,NA
"608",30.1661190302539,711.023274059149,"yes",3.82879884756104,65,21,481.463790184994,4,234.906769869028,NA,NA
"609",29.4422869616298,644.447878405926,"yes",12.8857194115689,9,4,77.1159549693462,1,41.411294501421,3,3
"610",31.8292251779081,746.538789795965,"yes",18.1626924944206,93,28,657.497870303936,1,19.4207599929817,3,3
"611",29.7521825965322,758.056231463065,"yes",6.23848390669447,2,0,0,1,51.3539676528967,4,3
"612",31.3673929643088,676.485646306195,"yes",0.989628115314156,0,0,0,2,71.2598522120153,NA,NA
"613",41.9768283199609,764.083310453424,"yes",2.29447557149912,95,21,372.142481206341,0,0,NA,NA
"614",30.7777849419511,778.350423105542,"yes",2.06364141461612,0,0,0,2,41.9981821512266,3,2
"615",28.3113260532292,695.064618522979,"yes",8.54642235649657,606,169,3593.03462318378,0,0,NA,NA
"616",40.6788184351905,764.77081332377,"yes",0.857259896499538,0,0,0,11,353.222947862627,NA,NA
"617",38.7548171946483,680.845332682381,"yes",3.44846823704492,0,0,0,0,0,NA,NA
"618",41.4330842226782,704.909343768615,"yes",9.02640330410989,2,2,41.1455734393104,1,20.9125240795617,3,2
"619",38.8937221751136,789.724792285533,"no",1.10608132292083,7,1,18.2056632452239,4,153.760946304024,3,3
"620",30.3176735741209,698.819175852287,"yes",9.29842404546393,31,9,186.186138424729,0,0,NA,NA
"621",37.2164570595742,631.958646878647,"yes",12.9917623754015,108,34,806.783156932402,0,0,NA,NA
"622",33.1166600543579,725.661120530291,"no",2.4883891224248,111,30,639.612646596514,2,62.6492812624687,3,2
"623",36.7532076917245,750.067375090198,"yes",8.79271641589089,0,0,0,2,71.0298845100881,4,3
"624",41.9508649555491,769.220057040944,"yes",16.0140693221969,0,0,0,0,0,NA,NA
"625",36.6821741090249,832.640642745968,"yes",3.32763737877827,4,3,60.597236416799,1,44.943893756706,2,2
"626",38.1889950297946,711.049122286188,"yes",1.56977693288165,530,157,3200.47535017849,2,44.9648304333333,NA,NA
"627",40.2195392689903,732.457180539416,"yes",20.759435745942,31,14,269.076118114747,1,34.0563797756693,5,3
"628",34.2558361545652,677.979355492591,"yes",14.7426904311918,73,20,452.760335799427,1,15.160519719257,4,3
"629",27.7609077592028,688.052587885617,"yes",5.53372302649982,56,21,489.432133549975,0,0,4,4
"630",41.0610861977854,782.92172231877,"no",4.42388794545701,0,0,0,1,31.5244183260169,2,2
"631",28.4655371653142,709.032683991936,"yes",4.74857408972287,33,11,265.527620641548,1,54.0002417367903,3,3
"632",40.031826138548,792.487611263713,"no",1.03108695629131,6,2,42.1256042834161,3,82.3097947853324,NA,NA
"633",31.1441581354852,795.15562968281,"yes",38.0447078334395,2,1,21.0686928886993,0,0,NA,NA
"634",42.9677830587534,716.929217858733,"yes",4.19857131937518,58,15,339.54349629186,2,104.198536490412,NA,NA
"635",35.1057645912736,783.522712787877,"yes",16.3331914786896,14,6,127.917530995069,0,0,3,3
"636",31.4653176785145,739.392050955813,"yes",0.845377532402413,78,27,571.074242298059,2,59.9969316096821,NA,NA
"637",31.5364405140834,750.843970635696,"yes",1.69126476775618,52,9,187.404896823312,2,53.0641789178306,NA,NA
"638",38.4390817341283,735.613575055749,"no",4.56917461154842,2,0,0,4,167.145587308356,NA,NA
"639",23.4620323668622,708.888244065386,"yes",4.63594038342167,15,6,112.727589886398,1,59.599808280592,4,3
"640",43.3243048568669,749.442996987802,"yes",3.74722676275388,6,2,42.0405840962378,3,100.667478174779,NA,NA
"641",32.6760745073619,657.066809895889,"yes",83.7179788865503,0,0,0,1,21.3899566790734,3,2
"642",35.4828666936687,815.847392980425,"yes",1.03576210621345,9,2,37.2597348549248,2,82.1369446691183,2,2
"643",42.6370268195468,689.905900070499,"yes",4.76760698767618,27,7,119.946779877003,4,116.24509218418,2,2
"644",25.5420908663101,673.275383939182,"yes",0.410093689694978,54,18,323.882990342966,6,327.582662965431,4,3
"645",32.3143033015335,706.318781441596,"yes",14.4526268221785,44,13,240.375491992733,0,0,1,1
"646",30.1780935601776,722.587876223416,"no",3.97798630136315,3,1,17.1994282828595,1,37.4300420623993,2,3
"647",29.6186919638595,643.149839493304,"no",1.75948154080598,0,0,0,5,103.897538385908,NA,NA
"648",32.112927726928,655.016416673097,"no",4.37982405894002,2,1,21.865215459663,1,24.8220953391304,NA,NA
"649",29.0179118297423,752.984140113535,"no",15.7373124176027,0,0,0,1,23.3992686048184,4,4
"650",40.9680422513175,748.377834683794,"yes",3.6933985949592,17,2,37.96669557807,1,37.2858363680969,3,2
"651",32.8696253669901,751.012132404513,"yes",24.6730561135937,0,0,0,0,0,1,1
"652",28.3474727463774,616.22005203445,"yes",10.4290955056851,6,2,37.5014043944125,1,15.6976343863597,3,2
"653",36.2059679869108,564.562513848683,"yes",12.8291002305633,185,54,1108.91379451685,0,0,3,4
"654",38.1284308845283,616.751090470424,"yes",4.89658972838456,12,2,35.0883618786811,1,50.4009574710046,NA,NA
"655",35.5567614784245,785.046739638419,"yes",5.06214738468085,95,22,471.568741934804,1,43.4265266087495,NA,NA
"656",30.2451599924636,758.300111088628,"yes",32.2277086059566,3,1,18.0666591297386,0,0,NA,NA
"657",38.918316713954,793.160682630769,"yes",16.1684812826583,3,1,22.6777011374858,2,111.663826604016,3,3
"658",37.4959872182206,749.019412221813,"yes",22.6561883234004,0,0,0,0,0,2,2
"659",28.4409325799956,774.116337514239,"yes",2.9996378084415,9,1,18.4123587412806,1,39.4896134447856,2,3
"660",32.9527066605585,750.387791571203,"no",33.9549695492262,6,1,20.8105414245117,1,40.6189005034539,3,2
"661",22.134800375281,661.98141637904,"yes",85.3666047714038,40,11,218.511917932595,0,0,4,3
"662",31.5132612125646,720.442745000192,"yes",16.6616268175871,119,33,681.813675489182,0,0,3,1
"663",31.9354302078042,721.03000615455,"yes",5.56600363417138,132,47,995.117505781868,0,0,3,1
"664",35.3958847758719,781.018097638608,"yes",5.27550188223019,25,3,61.8474871037803,1,35.455641023297,3,2
"665",42.450785507825,821.066701642623,"yes",21.3161897064099,0,0,0,1,45.9222605310603,NA,NA
"666",40.2286771865441,717.463216411638,"yes",12.5454902419764,5,1,16.7870715820269,0,0,2,2
"667",22.6456796515568,713.56648161376,"yes",3.48356008893259,11,3,71.0413880118575,2,61.2564439816661,3,3
"668",35.2368057169881,654.520785654424,"no",11.3787578022686,0,0,0,1,25.9775413760532,3,2
"669",41.2795758037558,829.092771952453,"yes",10.1107350695999,0,0,0,1,26.1685506725728,NA,NA
"670",38.443446111973,699.3501963864,"yes",3.33835725996159,136,38,847.507692490502,0,0,NA,NA
"671",38.0176831117623,778.589489989508,"yes",8.27671029648062,11,5,108.515991610759,1,61.3326809661569,4,3
"672",26.8901910552021,693.337249489021,"yes",1.6507613731893,16,6,128.668460193194,1,24.335060610534,3,2
"673",36.770219292171,714.031362646419,"no",3.96636908092901,5,2,36.751428227486,2,34.5565214457465,1,1
"674",29.3152692387838,620.497720982337,"yes",2.13152789090291,6,1,18.1832458538192,2,80.2293590175579,NA,NA
"675",42.9683547943202,721.89483718438,"yes",38.2524376950733,6,2,35.7139514651077,0,0,3,3
"676",40.0876661795931,737.80244177931,"yes",2.36886652108466,0,0,0,1,32.8952274613799,NA,NA
"677",35.9041236597297,688.69966002102,"yes",17.8467958105015,1,0,0,1,34.8217642745429,NA,NA
"678",41.0909846368495,764.950363949075,"yes",8.06749851118247,0,0,0,4,170.989564670727,3,2
"679",38.3701917470563,770.685121902504,"yes",8.2625057614399,0,0,0,0,0,NA,NA
"680",25.8024983008301,626.147317113983,"yes",11.3354570160997,5,3,61.788714989878,0,0,4,3
"681",32.3107142208488,628.537827531924,"yes",57.916146977885,64,16,302.187300968249,0,0,3,1
"682",31.932782972172,717.769926208024,"yes",6.73609897981365,0,0,0,0,0,3,4
"683",36.4059866765104,734.394734928073,"yes",2.16576308296925,12,7,160.174391169257,1,53.9592816545043,5,4
"684",36.6572477052844,695.606306086244,"yes",3.27753893732621,66,15,269.727561471773,3,75.7570018353471,3,2
"685",30.895694787111,680.929253045702,"yes",32.7092284573462,2,1,19.1438391707296,0,0,NA,NA
"686",42.5078537724427,803.561788454041,"yes",3.92330080211431,20,7,122.72332065519,2,42.5179838770188,NA,NA
"687",33.7951215342581,749.190787939608,"yes",2.90724770686451,15,5,105.112833662437,2,73.1485903098119,4,3
"688",27.627669704709,630.528060638404,"yes",13.9734208721008,1,0,0,1,52.9225279645349,4,3
"689",35.8169505516438,774.153206665763,"yes",79.9050516946888,7,1,18.2079218881695,1,37.7529415226355,NA,NA
"690",38.5632789516704,807.110850858353,"yes",0.43222424179908,3,0,0,1,28.5524891982862,NA,NA
"691",39.4910827415287,735.379951456068,"yes",19.7077010282031,2,1,18.759085916421,1,41.0219594493188,NA,NA
"692",24.2598770610236,711.665361804589,"no",18.3550074416435,16,5,98.3943172506544,1,45.4655611066547,2,2
"693",25.8883734875782,795.71074833874,"yes",9.19408598347617,131,34,591.031256589688,1,19.1376843726885,NA,NA
"694",32.92583769677,734.102546065159,"yes",18.2823878372936,0,0,0,0,0,NA,NA
"695",34.0979103835996,746.500556971196,"yes",7.73813289129002,118,40,641.742528228174,1,39.9881386192966,2,2
"696",33.079148534079,711.17013569485,"yes",159.444264888693,28,4,84.698856081906,1,37.0844406994555,NA,NA
"697",34.7002364631513,713.219190771909,"yes",7.03178042985284,59,22,512.708317008741,1,18.1122112630709,3,3
"698",44.4271987131464,675.229222315038,"yes",1.01238269415367,42,9,171.932813986021,5,101.616170601573,NA,NA
"699",35.7501084175803,706.733122148399,"yes",7.67538841622646,1,0,0,0,0,4,3
"700",35.3006124030036,688.273710091438,"no",3.51118577842082,4,2,38.2408103622184,3,97.3545044306568,3,1
"701",39.3989543381232,723.642169783423,"no",1.07485723101149,23,7,160.096180228837,7,286.939165595681,NA,NA
"702",30.1427850742385,627.373730738108,"yes",28.5419505510744,24,9,196.699522898963,0,0,3,2
"703",31.2975921235699,725.179807805109,"no",23.7226749021948,0,0,0,2,73.9954416499028,2,1
"704",36.0337046251811,662.156380057213,"yes",30.4065735718755,0,0,0,0,0,2,1
"705",34.2895408160876,702.709423896755,"no",3.94152169653115,6,1,20.7067721045846,2,68.927609311551,4,3
"706",38.0917752434302,670.539383977101,"yes",58.4472442587651,0,0,0,2,76.9022644332866,2,1
"707",39.3488482177181,744.857982258181,"yes",13.5269722789383,97,25,470.844913463514,1,38.8130781497361,2,2
"708",34.3337079258789,796.505242446097,"yes",9.1032518614076,35,16,324.842861168811,3,110.550040427803,2,1
"709",39.8977052856579,806.052393985896,"yes",1.06463756233317,143,38,589.499861034433,0,0,3,3
"710",25.9734360971819,731.480717088278,"yes",1.16573331395167,26,7,150.84913500779,6,261.267122287164,4,3
"711",30.3212597799243,736.341599199175,"yes",1.37197132966899,0,0,0,10,268.608564854036,2,1
"712",28.6121212259993,711.909273580376,"yes",1.06814879256315,0,0,0,3,121.839621482268,1,1
"713",33.8468028411812,707.906264192823,"yes",6.92300769121785,0,0,0,2,88.2946553102018,5,3
"714",31.2592375857946,744.056598277656,"yes",2.60337813216069,3,1,22.602573892851,1,25.7485823815788,NA,NA
"715",28.7745995205122,750.3266056276,"yes",10.4710001887829,99,32,666.822490260531,2,84.9297430033952,3,3
"716",30.2988992773643,700.508668632622,"yes",10.9240640960569,0,0,0,0,0,5,4
"717",37.5567660639145,719.234291641792,"yes",8.09764710748169,50,14,313.662354591223,0,0,3,3
"718",45.2530848518669,734.788435491948,"yes",74.1484396170912,3,1,19.3825587843706,0,0,3,3
"719",35.4224519430858,685.191779325105,"yes",10.3389219619778,3,0,0,1,26.9527184662106,NA,NA
"720",38.2199805717849,824.194817794447,"yes",3.61140375879722,0,0,0,2,103.2877048033,3,3
"721",36.7844282680297,665.811390100277,"yes",6.65516252623234,0,0,0,1,36.9414937388501,NA,NA
"722",39.6970284824689,716.40795214702,"no",5.88338954805944,1,0,0,1,29.3930848665362,NA,NA
"723",31.330550884436,761.827042183744,"yes",45.3065886483289,0,0,0,0,0,NA,NA
"724",34.4914879753634,880.758882544111,"yes",4.46425146648283,1,0,0,3,155.845672200123,4,2
"725",28.2091755689963,749.266169613381,"yes",0.809411480078216,48,12,258.718553333026,5,90.2281829613856,3,3
"726",37.0664376907678,648.178340615915,"yes",2.20554907046943,0,0,0,0,0,3,3
"727",35.7361156141629,724.862881745862,"yes",25.2478060847734,95,36,691.133044148886,1,47.5552725894038,3,2
"728",29.2422269698236,688.002327041842,"yes",6.50807492906942,12,6,115.78056977043,1,30.2519601636374,NA,NA
"729",37.6618961196529,750.262463092512,"yes",17.1412432645821,0,0,0,0,0,4,3
"730",34.1362355098984,769.501717064053,"yes",22.2224236938008,1,0,0,1,39.9754718544687,NA,NA
"731",36.6739239765186,732.380686118982,"no",4.94760277016842,21,5,113.93368448089,3,45.663540251365,2,2
"732",41.625520468609,799.633628024781,"yes",22.3078746000793,3,0,0,1,12.3072767352375,NA,NA
"733",34.264626935281,667.402508318497,"no",10.0684982491467,8,4,87.915086730336,0,0,4,2
"734",30.6530246160506,743.777063426277,"yes",21.1106960186816,31,11,240.640632281503,0,0,NA,NA
"735",38.5264430735125,751.973866999542,"yes",1.45777588848802,2,0,0,2,61.3503748266945,3,2
"736",24.4691261466514,739.839607057055,"yes",9.51046984229227,11,4,84.6787654699531,0,0,4,2
"737",30.0966019496627,677.777799214751,"no",2.48601143566825,0,0,0,1,39.4888528405404,NA,NA
"738",33.8325947208856,686.987290250988,"yes",1.65237848736418,53,14,262.265301130918,0,0,4,3
"739",33.9949321783868,657.238631326167,"yes",57.0719380793471,153,46,987.201119139748,0,0,3,2
"740",34.1532056037101,717.72712644289,"no",13.9435297874285,56,18,400.311887688015,1,41.4628423232829,3,3
"741",42.4169299868037,727.725648075096,"yes",9.73556816795301,0,0,0,1,56.9346715008449,NA,NA
"742",29.263081662611,699.07386563631,"no",21.242770198146,1,0,0,0,0,4,2
"743",28.0307790485043,695.60885734954,"yes",6.54620301784281,328,103,1852.58613533349,1,13.8345289942972,2,3
"744",31.0511256370694,682.545475565096,"no",19.139800010925,0,0,0,0,0,NA,NA
"745",43.5569465739864,838.72648129075,"yes",2.72334068843588,3,1,17.5330589009979,3,89.9355084366805,2,2
"746",27.1146768113786,711.321267049518,"no",20.1427906921777,139,45,910.650300315081,1,21.3941192936487,5,4
"747",27.9135929432167,658.26738961153,"yes",6.19012416030611,108,38,768.734941565387,2,70.1866765753084,3,2
"748",30.4451664972955,746.211551569773,"yes",0.55607655974769,0,0,0,3,298.45334282333,4,4
"749",34.3863521220782,810.79697909459,"yes",2.23585023070295,40,9,188.121766186042,4,88.1619061051974,1,1
"750",34.890322675255,682.052228770299,"yes",4.48908637980679,8,3,54.4948472136562,2,105.694400063026,2,1
"751",38.7182071277945,758.617247025378,"yes",0.994388287271915,4,3,61.7161668487332,4,187.335839461395,3,2
"752",33.2972590596899,645.788433896586,"no",2.7546341854804,1,0,0,1,16.8104089940934,2,2
"753",39.0103408006418,732.901603037109,"no",4.96366613250358,22,4,76.8355751103552,0,0,2,1
"754",38.0584400177853,758.18440275309,"yes",3.05438450867345,0,0,0,1,30.860201201596,NA,NA
"755",26.1417997595145,678.612778054788,"yes",34.2709148703356,14,2,36.2091386004545,0,0,NA,NA
"756",40.0993646315953,622.578274802572,"yes",27.6881090191745,113,26,495.212185367413,0,0,4,3
"757",35.9109854409903,633.290254241885,"yes",4.39999239871372,29,10,242.645795636507,3,167.404659988472,NA,NA
"758",42.0527285300656,734.395625048418,"no",38.3080611460451,1,1,17.5159590522582,0,0,4,2
"759",48.5618230978508,721.198961549901,"yes",10.4887602652073,3,2,40.4686927762791,0,0,NA,NA
"760",37.7984789669381,711.706996238386,"yes",17.0691931711976,7,1,19.0464897301252,1,26.8575526576458,NA,NA
"761",32.0944365306694,702.945946162457,"yes",11.9563205633001,93,25,546.822653933241,0,0,NA,NA
"762",35.4039818389805,774.399213916573,"yes",9.93426985251206,11,5,117.670668413386,2,79.9988104039352,NA,NA
"763",32.6734296078922,764.546941172318,"yes",11.3352034907769,0,0,0,0,0,2,2
"764",41.6192156471398,748.212829888563,"yes",23.8696805083194,42,24,516.738771855994,0,0,NA,NA
"765",36.2694097574882,804.092935116486,"no",17.2460106072727,29,9,186.367655095228,0,0,4,2
"766",34.0677869828521,748.024190130014,"yes",3.21127142397266,3,1,19.795084325429,2,78.6371240752977,2,1
"767",42.4385307237687,732.819194032479,"no",1.95612222648562,3,2,34.2226784742197,2,126.342943114627,3,2
"768",30.3314720500075,765.352651513292,"yes",13.9862282662291,3,1,22.6049827050385,0,0,3,1
"769",36.5325064401271,748.639242587675,"yes",2.06226659803555,378,127,2087.21717891281,0,0,NA,NA
"770",29.093759592638,806.64276529314,"yes",3.55514914113064,30,8,164.492611771032,3,131.908480689949,2,2
"771",36.3292218496653,754.727112113041,"yes",2.73906375883933,0,0,0,1,27.1267351207834,3,2
"772",29.1687496732473,637.375428691844,"yes",11.0241453759166,85,24,445.392568948892,1,16.7779888185331,3,2
"773",34.7803332261818,667.888839327687,"yes",6.43737692582095,18,3,73.9142806428034,0,0,3,2
"774",30.0466194517986,675.736328550528,"yes",7.34137667934614,0,0,0,1,52.7747157041031,3,2
"775",31.2461267562569,681.72481134509,"yes",1.61237487450016,130,29,587.138957859819,2,35.3812172784575,3,1
"776",45.189161169772,701.089746553601,"yes",4.8971951015096,73,21,413.501890043708,2,60.4094067291988,4,2
"777",37.4853401621472,736.333380536952,"yes",9.8955709234507,12,4,73.9942416414543,0,0,2,1
"778",31.7185913049122,754.149779187035,"yes",6.90876119664127,0,0,0,2,33.6480638574658,4,3
"779",35.8712280404459,736.352965097433,"yes",8.19264420000112,2,0,0,0,0,NA,NA
"780",39.0847109467752,710.824362900127,"yes",11.3728087886367,0,0,0,2,90.026455234848,3,3
"781",31.2542311159413,690.644834347245,"yes",6.545506945957,181,59,1221.47751322301,1,84.1858797993084,4,2
"782",37.2762840951168,796.844912500309,"yes",5.755834159536,0,0,0,0,0,3,2
"783",30.3410550708472,628.479038311984,"yes",8.67412255285123,27,5,110.377908878598,1,21.4797994124424,NA,NA
"784",39.7916234856107,834.041640998366,"yes",2.93227228070561,1,0,0,3,79.1186764998982,NA,NA
"785",45.4556094309373,834.787349235287,"no",3.32382281867694,16,7,139.695954070448,1,36.7364439658083,NA,NA
"786",33.9391445493275,684.217453185697,"yes",3.71306542430663,25,3,67.6331892213168,0,0,2,2
"787",32.5832854934032,725.699479181134,"yes",58.0911400442912,217,65,1570.93736231838,0,0,NA,NA
"788",36.4165314352885,772.397962363801,"yes",2.75204052077279,42,7,138.635939702255,1,30.5625747909544,3,3
"789",30.933143436265,695.780652801683,"yes",12.6138270390406,0,0,0,0,0,3,2
"790",46.0380993240748,817.471138718436,"yes",3.32747634464302,0,0,0,1,25.2630847404226,2,1
"791",39.6297592801819,704.821893332041,"yes",36.2358760830829,6,2,40.8987636957063,0,0,NA,NA
"792",30.2179402915157,725.412193087141,"yes",31.7280196244402,62,21,409.91442635278,2,73.4654865860246,3,2
"793",40.0728866112311,740.832335568821,"yes",12.1400255102033,0,0,0,1,39.8277656567994,3,4
"794",36.3733333644758,705.132562799738,"yes",17.2894598925766,0,0,0,0,0,3,3
"795",36.7536938601337,754.329636162503,"no",0.861983558012186,0,0,0,3,62.7153038840817,NA,NA
"796",31.9326315974215,737.057133094651,"yes",3.24455064796345,0,0,0,2,65.8500779205071,3,2
"797",29.5524492126584,685.695577910805,"yes",20.5140190132878,19,9,167.875716332176,0,0,2,2
"798",25.5641625690022,593.804846067841,"yes",4.74102422235207,15,6,112.083516392797,2,66.4301227517694,NA,NA
"799",38.3202875314544,710.413272802897,"yes",31.5416460985181,0,0,0,0,0,NA,NA
"800",31.4721059449965,669.851247379793,"yes",5.47879993576575,0,0,0,2,38.8649241864172,NA,NA
"801",33.4829264239531,733.891461046906,"yes",15.8556907964989,123,38,658.027632355922,1,56.1414764533288,3,1
"802",35.1026953388529,669.265266613438,"no",24.3735163855137,37,12,212.898889326188,1,109.561309473028,NA,NA
"803",36.6932036381423,729.187050738566,"no",1.04194475329022,0,0,0,5,110.341999510078,5,3
"804",41.7770816305077,750.185692562145,"yes",3.6212882032937,0,0,0,3,111.541110262218,3,3
"805",40.0901671902476,803.978919784886,"no",2.13325202346149,4,0,0,1,58.0917700108434,NA,NA
"806",41.2413833485931,725.00850641497,"yes",4.3519213243185,2,1,22.2993848229617,2,78.6227169873648,3,2
"807",46.4787979029649,720.551967832727,"yes",28.0535453021229,6,1,18.1030079317819,0,0,NA,NA
"808",43.129111147508,744.233048026059,"yes",1.02303617238729,0,0,0,3,116.344129540486,NA,NA
"809",42.2801751976056,708.215260020775,"no",13.570009238596,0,0,0,0,0,4,2
"810",37.8325110026177,714.008130590306,"no",9.7699736880226,31,15,290.272438105817,1,39.4610749227481,NA,NA
"811",34.3009658463839,743.484974980326,"no",2.00614009247375,8,0,0,4,266.061514362821,NA,NA
"812",41.5161111330237,745.684858470578,"yes",12.8734486994782,72,23,437.543862003478,2,31.0353199543422,4,3
