order.date,order.id,order.line,quantity,price,customer.id,product.id
2013-08-27,986,9,1,2130,13,77
2013-08-27,986,10,1,2700,13,41
2013-08-27,986,11,1,12790,13,1
2013-08-27,986,12,1,2340,13,87
2013-08-27,986,13,1,1840,13,73
2013-08-27,986,14,1,1950,13,88
2013-08-27,986,15,1,815,13,21
2013-08-27,986,16,1,1350,13,90
2013-08-27,986,17,1,3500,13,43
2013-08-27,986,18,8,1680,13,17
2013-08-27,986,19,1,4500,13,39
2013-08-27,986,20,27,2060,13,72
2013-08-27,986,21,1,980,13,92
2013-08-27,986,22,1,2240,13,31
2013-08-27,986,23,1,1030,13,20
2013-08-27,986,24,27,2770,13,76
2013-08-27,986,25,125,1030,13,36
2013-08-27,986,26,8,1520,13,89
2013-08-27,986,27,1,3200,13,54
2013-08-27,986,28,1,2660,13,30
2013-08-27,986,29,1,3200,13,40
2013-08-28,987,1,1,12790,8,55
2013-08-28,988,1,27,3200,26,50
2013-08-28,988,2,1,2660,26,8
2013-08-28,988,3,1,2700,26,41
2013-08-28,988,4,1,9590,26,22
2013-08-28,988,5,1,4500,26,39
2013-08-29,989,1,1,6070,10,48
2013-08-29,989,2,1,2880,10,86
2013-08-30,990,1,1,3200,1,50
2013-08-30,990,2,1,6390,1,68
2013-08-30,990,3,1,4800,1,69
2013-08-30,990,4,8,7000,1,38
2013-08-30,990,5,1,1520,1,89
2013-08-30,990,6,1,3730,1,53
2013-08-30,990,7,1,2770,1,76
2013-08-30,990,8,1,3730,1,85
2013-08-30,990,9,1,3200,1,7
2013-08-30,990,10,1,12790,1,55
2013-08-30,990,11,1,5860,1,11
2013-08-30,990,12,1,5330,1,4
2013-08-30,990,13,1,4260,1,12
2013-08-30,990,14,1,3500,1,43
2013-08-30,990,15,1,1840,1,73
2013-08-30,990,16,8,9590,1,22
2013-08-30,990,17,1,6390,1,62
2013-09-02,991,1,1,3200,10,7
2013-09-03,992,1,1,1410,3,18
2013-09-03,992,2,1,3200,3,50
2013-09-03,993,1,1,2340,13,71
2013-09-03,993,2,8,705,13,94
2013-09-03,993,3,1,3730,13,27
2013-09-03,993,4,1,7460,13,23
2013-09-04,994,1,8,2880,10,70
2013-09-04,994,2,1,2130,10,77
2013-09-04,994,3,8,12790,10,55
2013-09-04,994,4,1,1950,10,16
2013-09-04,994,5,1,3200,10,50
2013-09-04,994,6,1,2130,10,75
2013-09-04,994,7,1,2340,10,87
2013-09-04,994,8,1,3200,10,79
2013-09-04,994,9,1,2450,10,44
2013-09-04,994,10,1,12250,10,81
2013-09-04,994,11,1,1950,10,88
2013-09-04,994,12,1,2660,10,80
2013-09-04,995,1,1,7460,8,23
2013-09-04,995,2,125,2660,8,14
2013-09-04,996,1,27,7990,1,47
2013-09-04,996,2,1,3200,1,54
2013-09-04,996,3,1,1840,1,73
2013-09-04,996,4,1,1520,1,89
2013-09-04,996,5,1,2340,1,71
2013-09-04,996,6,1,5330,1,25
2013-09-04,996,7,1,4480,1,84
2013-09-04,996,8,1,3200,1,79
2013-09-04,996,9,8,7460,1,82
2013-09-04,996,10,1,6390,1,58
2013-09-04,996,11,1,11190,1,66
2013-09-04,996,12,343,980,1,92
2013-09-04,996,13,1,1410,1,18
2013-09-04,996,14,1,3840,1,49
2013-09-04,996,15,1,4260,1,60
2013-09-04,997,1,1,1840,25,32
2013-09-04,998,1,8,1250,4,35
2013-09-04,999,1,1,815,10,93
2013-09-04,1000,1,64,980,10,92
2013-09-04,1000,2,1,2660,10,14
2013-09-04,1000,3,1,2880,10,86
2013-09-04,1000,4,1,4260,10,64
2013-09-04,1000,5,1,6390,10,58
2013-09-04,1000,6,8,1620,10,78
2013-09-04,1000,7,27,3200,10,28
2013-09-04,1000,8,1,3730,10,53
2013-09-04,1000,9,1,2340,10,71
2013-09-04,1000,10,1,3200,10,50
2013-09-04,1000,11,8,815,10,93
2013-09-04,1000,12,27,1750,10,46
2013-09-04,1000,13,1,2130,10,77
2013-09-04,1000,14,1,870,10,37
2013-09-04,1000,15,8,1960,10,45
2013-09-04,1000,16,1,3200,10,79
2013-09-04,1001,1,8,4260,10,12
2013-09-05,1002,1,1,1680,25,17
2013-09-05,1003,1,1,7460,8,57
2013-09-05,1003,2,8,1680,8,17
2013-09-05,1003,3,1,2340,8,87
2013-09-05,1003,4,1,1250,8,19
2013-09-05,1003,5,1,7460,8,82
2013-09-05,1003,6,1,815,8,21
2013-09-05,1003,7,1,10660,8,2
2013-09-05,1004,1,1,1950,20,42
2013-09-05,1004,2,1,1080,20,91
2013-09-05,1004,3,1,7460,20,57
2013-09-05,1004,4,1,4260,20,64
2013-09-05,1004,5,1,585,20,95
2013-09-05,1004,6,1,4480,20,84
2013-09-05,1004,7,1,1250,20,19
2013-09-05,1004,8,1,2240,20,31
2013-09-06,1005,1,1,3730,2,53
2013-09-06,1005,2,343,2770,2,76
2013-09-11,1006,1,1,1960,15,45
2013-09-11,1007,1,1,4260,8,64
2013-09-11,1008,1,1,5860,29,11
2013-09-11,1008,2,1,4260,29,5
2013-09-11,1008,3,8,705,29,94
2013-09-11,1008,4,1,2770,29,76
2013-09-12,1009,1,1,2880,26,86
2013-09-12,1009,2,1,1620,26,78
2013-09-12,1009,3,1,2450,26,44
2013-09-12,1009,4,8,2240,26,15
2013-09-12,1009,5,1,4800,26,69
2013-09-12,1009,6,1,3200,26,54
2013-09-12,1010,1,1,4500,26,39
2013-09-12,1010,2,1,2240,26,31
2013-09-12,1010,3,8,1250,26,35
2013-09-12,1010,4,1,12790,26,1
2013-09-12,1010,5,1,2130,26,75
2013-09-12,1010,6,8,1350,26,90
2013-09-12,1010,7,1,5860,26,11
2013-09-12,1010,8,1,7460,26,57
2013-09-12,1010,9,1,3200,26,28
2013-09-12,1010,10,1,815,26,93
2013-09-12,1010,11,1,1840,26,73
2013-09-12,1010,12,1,1520,26,89
2013-09-12,1010,13,1,5330,26,59
2013-09-12,1010,14,1,1030,26,20
2013-09-12,1010,15,1,1570,26,34
2013-09-12,1010,16,1,2450,26,44
2013-09-12,1010,17,1,3200,26,40
2013-09-12,1010,18,125,2770,26,76
2013-09-12,1010,19,1,2660,26,8
2013-09-12,1010,20,1,1960,26,45
2013-09-12,1010,21,1,815,26,21
2013-09-12,1010,22,1,1950,26,88
2013-09-12,1010,23,8,1410,26,18
2013-09-12,1010,24,27,2130,26,33
2013-09-12,1010,25,1,2240,26,9
2013-09-12,1010,26,1,2660,26,14
2013-09-13,1011,1,1,815,25,93
2013-09-13,1011,2,1,1960,25,45
2013-09-13,1012,1,1,480,8,96
2013-09-13,1013,1,1,5860,17,24
2013-09-13,1013,2,1,9590,17,22
2013-09-13,1013,3,8,3200,17,28
2013-09-13,1013,4,1,3200,17,65
2013-09-13,1013,5,8,3730,17,74
2013-09-13,1013,6,1,6390,17,68
2013-09-13,1013,7,1,5970,17,52
2013-09-13,1013,8,1,5860,17,11
2013-09-13,1013,9,1,980,17,92
2013-09-13,1013,10,8,3940,17,6
2013-09-13,1013,11,1,1410,17,18
2013-09-13,1013,12,1,1030,17,36
2013-09-13,1013,13,1,4800,17,26
2013-09-13,1013,14,1,3840,17,49
2013-09-13,1013,15,1,815,17,21
2013-09-13,1013,16,1,3200,17,13
2013-09-13,1013,17,1,2660,17,8
2013-09-13,1013,18,1,5330,17,4
2013-09-13,1013,19,1,5330,17,25
2013-09-13,1013,20,1,2660,17,14
2013-09-13,1013,21,1,1680,17,17
2013-09-13,1013,22,1,12790,17,1
2013-09-13,1013,23,1,7460,17,23
2013-09-13,1013,24,1,3200,17,7
2013-09-13,1013,25,64,5330,17,63
2013-09-13,1013,26,1,480,17,96
2013-09-13,1013,27,1,9060,17,56
2013-09-13,1013,28,1,4260,17,64
2013-09-13,1013,29,1,11190,17,66
2013-09-13,1013,30,1,4260,17,5
2013-09-13,1014,1,1,2660,16,29
2013-09-13,1015,1,1,4800,16,26
2013-09-13,1015,2,1,1620,16,78
2013-09-13,1015,3,1,1030,16,20
2013-09-13,1015,4,1,2060,16,72
2013-09-13,1015,5,1,815,16,93
2013-09-13,1015,6,1,1250,16,35
2013-09-13,1015,7,1,2660,16,14
2013-09-13,1015,8,216,3200,16,65
2013-09-13,1015,9,1,1840,16,10
2013-09-13,1015,10,1,2450,16,44
2013-09-13,1016,1,1,480,25,96
2013-09-16,1017,1,1,1520,4,89
2013-09-16,1017,2,27,2340,4,87
2013-09-16,1018,1,1,980,26,92
2013-09-17,1019,1,1,705,2,94
2013-09-17,1019,2,1,3730,2,53
2013-09-17,1019,3,1,5330,2,59
2013-09-17,1019,4,1,3200,2,28
2013-09-17,1019,5,1,1950,2,88
2013-09-17,1019,6,1,10660,2,2
2013-09-17,1019,7,1,12790,2,55
2013-09-17,1019,8,1,4800,2,69
2013-09-17,1020,1,1,3200,25,13
2013-09-17,1020,2,1,2240,25,15
2013-09-17,1020,3,1,1840,25,32
2013-09-17,1020,4,1,10660,25,2
2013-09-17,1020,5,8,1570,25,34
2013-09-17,1020,6,8,3200,25,79
2013-09-17,1020,7,1,2130,25,33
2013-09-17,1020,8,1,1840,25,10
2013-09-17,1020,9,1,2660,25,14
2013-09-17,1020,10,1,2240,25,9
2013-09-17,1020,11,1,4800,25,69
2013-09-17,1020,12,1,2340,25,71
2013-09-17,1020,13,8,1250,25,35
2013-09-17,1020,14,1,2700,25,41
2013-09-17,1020,15,1,2660,25,29
2013-09-17,1020,16,1,1840,25,73
2013-09-17,1020,17,1,3200,25,7
2013-09-17,1020,18,1,980,25,92
2013-09-17,1020,19,1,1030,25,20
2013-09-17,1020,20,1,1410,25,18
2013-09-17,1020,21,1,1030,25,36
2013-09-18,1021,1,1,3200,18,7
2013-09-18,1021,2,1,815,18,93
2013-09-18,1021,3,1,1350,18,90
2013-09-18,1021,4,1,2660,18,30
2013-09-18,1022,1,8,1950,12,42
2013-09-18,1022,2,1,1570,12,34
2013-09-18,1022,3,1,1950,12,16
2013-09-18,1022,4,8,2240,12,9
2013-09-18,1022,5,1,3200,12,79
2013-09-18,1022,6,1,5860,12,24
2013-09-18,1022,7,1,2060,12,72
2013-09-18,1022,8,1,1030,12,36
2013-09-18,1022,9,1,980,12,92
2013-09-18,1022,10,1,1350,12,90
2013-09-19,1023,1,1,2340,9,87
2013-09-19,1023,2,1,1950,9,42
2013-09-19,1023,3,1,3730,9,74
2013-09-19,1023,4,1,1250,9,19
2013-09-19,1023,5,1,1950,9,16
2013-09-19,1023,6,1,585,9,95
2013-09-19,1023,7,1,5330,9,25
2013-09-19,1023,8,1,3200,9,79
2013-09-20,1024,1,1,2660,25,29
2013-09-20,1024,2,1,7990,25,47
2013-09-25,1025,1,1,870,26,37
2013-09-25,1025,2,1,1950,26,16
2013-09-25,1025,3,1,815,26,21
2013-09-25,1025,4,1,2660,26,8
2013-09-25,1025,5,1,1960,26,45
2013-09-25,1025,6,1,815,26,93
2013-09-25,1025,7,8,585,26,95
2013-09-25,1025,8,1,1350,26,90
2013-09-25,1025,9,1,3200,26,7
2013-09-25,1025,10,1,1750,26,46
2013-09-25,1025,11,1,5860,26,11
2013-09-25,1025,12,27,10660,26,2
2013-09-25,1025,13,8,3200,26,13
2013-09-25,1025,14,1,2130,26,33
2013-09-25,1025,15,1,1840,26,73
2013-09-25,1025,16,1,1620,26,78
2013-09-25,1025,17,1,1680,26,17
2013-09-25,1025,18,1,7000,26,38
2013-09-25,1025,19,1,4260,26,5
2013-09-25,1025,20,1,3200,26,40
2013-09-25,1025,21,1,2660,26,14
2013-09-25,1025,22,8,2450,26,44
2013-09-25,1025,23,1,2130,26,75
2013-09-25,1025,24,1,3200,26,61
2013-09-25,1025,25,64,3500,26,43
2013-09-25,1025,26,1,1570,26,34
2013-09-25,1025,27,1,3730,26,27
2013-09-25,1025,28,8,1950,26,42
2013-09-25,1025,29,1,2880,26,86
2013-09-27,1026,1,1,5330,1,63
2013-09-27,1026,2,1,12790,1,1
2013-09-30,1027,1,1,585,9,95
2013-09-30,1027,2,1,1250,9,19
2013-09-30,1028,1,1,3200,13,65
2013-09-30,1028,2,1,2660,13,30
2013-09-30,1029,1,1,2660,20,29
2013-09-30,1029,2,1,870,20,37
2013-09-30,1029,3,1,1080,20,91
2013-09-30,1029,4,1,1250,20,19
2013-09-30,1029,5,1,1950,20,88
2013-09-30,1029,6,1,480,20,96
2013-09-30,1029,7,1,3200,20,7
2013-09-30,1029,8,1,12790,20,55
2013-09-30,1029,9,8,3200,20,28
2013-09-30,1029,10,1,1250,20,35
2013-10-01,1030,1,1,5330,3,83
2013-10-01,1030,2,8,3200,3,50
2013-10-01,1030,3,1,2660,3,29
2013-10-01,1030,4,1,1840,3,32
2013-10-01,1030,5,1,6390,3,68
2013-10-01,1031,1,1,3730,24,27
2013-10-01,1031,2,1,2130,24,33
2013-10-01,1031,3,1,815,24,21
2013-10-01,1031,4,1,6390,24,58
2013-10-01,1031,5,1,585,24,95
2013-10-01,1031,6,1,415,24,97
2013-10-01,1031,7,1,870,24,37
2013-10-01,1031,8,8,1950,24,88
2013-10-01,1031,9,1,1840,24,73
2013-10-01,1031,10,1,5860,24,11
2013-10-01,1031,11,1,4500,24,39
2013-10-01,1031,12,1,1570,24,34
2013-10-01,1031,13,1,2880,24,86
2013-10-01,1031,14,27,2660,24,30
2013-10-01,1031,15,1,2660,24,14
2013-10-01,1031,16,1,1950,24,42
2013-10-01,1031,17,1,1840,24,32
2013-10-01,1031,18,125,5330,24,25
2013-10-01,1031,19,1,9060,24,56
2013-10-01,1031,20,8,1250,24,35
2013-10-01,1032,1,64,815,25,21
2013-10-01,1032,2,1,1520,25,89
2013-10-01,1032,3,64,1950,25,88
2013-10-01,1032,4,1,2660,25,14
2013-10-01,1032,5,1,7000,25,38
2013-10-02,1033,1,1,815,10,93
2013-10-02,1034,1,1,1520,10,89
2013-10-02,1034,2,1,1840,10,32
2013-10-02,1034,3,1,2660,10,29
2013-10-02,1034,4,1,2130,10,75
2013-10-02,1034,5,8,4800,10,69
2013-10-02,1034,6,1,1620,10,78
2013-10-02,1034,7,1,3200,10,50
2013-10-02,1034,8,1,12250,10,81
2013-10-02,1034,9,1,5330,10,63
2013-10-02,1034,10,27,2770,10,76
2013-10-02,1034,11,8,2340,10,87
2013-10-02,1034,12,1,705,10,94
2013-10-02,1034,13,1,2340,10,71
2013-10-02,1034,14,1,1950,10,16
2013-10-02,1034,15,1,3500,10,43
2013-10-02,1034,16,1,815,10,21
2013-10-02,1034,17,8,870,10,37
2013-10-02,1034,18,27,3200,10,65
2013-10-02,1034,19,1,7460,10,57
2013-10-02,1034,20,1,6390,10,68
2013-10-02,1034,21,1,3200,10,79
2013-10-02,1034,22,1,2060,10,72
2013-10-02,1034,23,1,3200,10,61
2013-10-02,1034,24,1,9060,10,56
2013-10-02,1034,25,1,2700,10,41
2013-10-02,1034,26,125,3200,10,54
2013-10-02,1034,27,1,2240,10,15
2013-10-02,1034,28,1,9590,10,22
2013-10-02,1034,29,1,2880,10,70
2013-10-03,1035,1,1,2060,16,72
2013-10-04,1036,1,1,1620,10,78
2013-10-04,1036,2,1,2880,10,86
2013-10-07,1037,1,1,2130,8,33
2013-10-07,1037,2,1,980,8,92
2013-10-07,1037,3,1,4260,8,64
2013-10-08,1038,1,1,1250,22,35
2013-10-08,1038,2,1,3730,22,85
2013-10-08,1038,3,1,10660,22,2
2013-10-08,1038,4,1,1520,22,89
2013-10-08,1038,5,1,870,22,37
2013-10-08,1038,6,1,3200,22,40
2013-10-08,1038,7,1,1840,22,32
2013-10-08,1038,8,1,4260,22,12
2013-10-09,1039,1,1,2240,13,15
2013-10-09,1039,2,1,3940,13,6
2013-10-09,1039,3,1,2700,13,41
2013-10-09,1039,4,1,815,13,21
2013-10-09,1039,5,1,3200,13,7
2013-10-09,1040,1,1,7460,16,57
2013-10-09,1041,1,8,480,8,96
2013-10-09,1041,2,1,3200,8,28
2013-10-09,1041,3,1,2770,8,76
2013-10-09,1041,4,64,1570,8,34
2013-10-09,1041,5,1,1950,8,88
2013-10-09,1041,6,8,2660,8,8
2013-10-09,1041,7,1,815,8,21
2013-10-10,1042,1,1,3200,3,13
2013-10-10,1042,2,1,2700,3,41
2013-10-10,1042,3,1,1030,3,36
2013-10-10,1042,4,27,5860,3,11
2013-10-10,1042,5,1,5330,3,25
2013-10-10,1043,1,1,3200,4,13
2013-10-10,1043,2,8,5330,4,4
2013-10-10,1043,3,8,1950,4,88
2013-10-10,1043,4,1,870,4,37
2013-10-10,1043,5,1,2770,4,76
2013-10-10,1043,6,1,4260,4,12
2013-10-10,1043,7,1,1840,4,32
2013-10-10,1043,8,1,3940,4,6
2013-10-10,1043,9,1,1030,4,36
2013-10-10,1043,10,1,1030,4,20
2013-10-11,1044,1,1,1030,4,36
2013-10-11,1044,2,1,5330,4,59
2013-10-11,1044,3,1,3730,4,85
2013-10-11,1044,4,1,1840,4,32
2013-10-11,1044,5,1,7460,4,82
2013-10-11,1044,6,1,1080,4,91
2013-10-11,1044,7,1,9060,4,56
2013-10-11,1044,8,1,2240,4,31
2013-10-11,1044,9,1,2700,4,41
2013-10-11,1044,10,1,3200,4,7
2013-10-11,1044,11,1,1950,4,42
2013-10-11,1044,12,1,2880,4,86
2013-10-11,1044,13,1,815,4,93
2013-10-11,1045,1,1,2130,26,75
2013-10-11,1046,1,216,3200,6,54
2013-10-11,1046,2,8,5860,6,11
2013-10-11,1046,3,1,7990,6,3
2013-10-11,1046,4,1,4800,6,26
2013-10-11,1046,5,1,5860,6,24
2013-10-11,1046,6,1,1250,6,19
2013-10-11,1046,7,1,3200,6,65
2013-10-11,1046,8,1,7990,6,47
2013-10-11,1046,9,1,1840,6,32
2013-10-11,1046,10,1,870,6,37
2013-10-11,1046,11,1,6390,6,68
2013-10-11,1046,12,1,3200,6,13
2013-10-11,1046,13,1,4260,6,5
2013-10-14,1047,1,8,4260,19,60
2013-10-14,1047,2,1,2700,19,41
2013-10-14,1047,3,1,7460,19,57
2013-10-14,1047,4,1,5330,19,25
2013-10-14,1047,5,1,3200,19,13
2013-10-14,1047,6,1,3200,19,28
2013-10-14,1047,7,1,5860,19,11
2013-10-14,1047,8,1,3730,19,85
2013-10-14,1047,9,1,5330,19,4
2013-10-14,1047,10,1,1840,19,32
2013-10-14,1047,11,125,3730,19,53
2013-10-14,1047,12,1,7460,19,23
2013-10-14,1047,13,1,2240,19,31
2013-10-14,1047,14,1,2240,19,9
2013-10-14,1047,15,8,1410,19,18
2013-10-14,1047,16,1,1840,19,10
2013-10-14,1047,17,1,3200,19,7
2013-10-14,1047,18,1,3200,19,40
2013-10-14,1047,19,1,4500,19,39
2013-10-14,1047,20,1,4260,19,5
2013-10-14,1047,21,1,2450,19,44
2013-10-14,1047,22,1,1030,19,36
2013-10-14,1047,23,1,2660,19,29
2013-10-14,1047,24,1,1570,19,34
2013-10-14,1047,25,1,5970,19,52
2013-10-14,1047,26,8,5330,19,83
2013-10-15,1048,1,1,2340,9,71
2013-10-15,1048,2,27,4260,9,5
2013-10-15,1048,3,1,2130,9,75
2013-10-15,1048,4,1,2700,9,41
2013-10-15,1048,5,1,3730,9,85
2013-10-15,1048,6,1,2660,9,14
2013-10-15,1048,7,1,3200,9,13
2013-10-15,1048,8,27,5860,9,24
2013-10-15,1048,9,1,3200,9,79
2013-10-15,1048,10,1,2880,9,70
2013-10-15,1048,11,1,2240,9,9
2013-10-15,1048,12,1,1950,9,16
2013-10-15,1048,13,1,2660,9,30
2013-10-15,1048,14,1,4500,9,39
2013-10-15,1048,15,1,2240,9,31
2013-10-15,1048,16,1,7000,9,38
2013-10-15,1048,17,1,1950,9,88
2013-10-15,1048,18,1,1620,9,78
2013-10-15,1048,19,1,1950,9,42
2013-10-15,1049,1,125,5330,1,59
2013-10-15,1049,2,1,6390,1,62
2013-10-15,1049,3,1,3730,1,53
2013-10-15,1049,4,1,4500,1,39
2013-10-15,1049,5,1,6390,1,68
2013-10-15,1049,6,1,5330,1,83
2013-10-15,1049,7,1,3940,1,6
2013-10-15,1049,8,1,10660,1,2
2013-10-15,1049,9,1,3200,1,65
2013-10-15,1049,10,1,3730,1,85
2013-10-15,1049,11,1,5330,1,63
2013-10-15,1049,12,1,5970,1,52
2013-10-15,1049,13,8,7460,1,57
2013-10-15,1049,14,1,5330,1,25
2013-10-15,1049,15,64,3200,1,50
2013-10-15,1049,16,1,2880,1,70
2013-10-15,1049,17,1,6070,1,48
2013-10-15,1049,18,8,3200,1,13
2013-10-15,1049,19,8,3200,1,54
2013-10-15,1049,20,1,7460,1,23
2013-10-15,1049,21,1,3200,1,28
2013-10-15,1049,22,1,9060,1,56
2013-10-15,1049,23,1,415,1,97
2013-10-15,1049,24,1,7990,1,47
2013-10-16,1050,1,8,3200,15,28
2013-10-16,1051,1,1,4260,2,5
2013-10-16,1052,1,1,2770,15,76
2013-10-16,1053,1,1,7990,28,3
2013-10-16,1053,2,1,2240,28,15
2013-10-16,1053,3,1,7460,28,57
2013-10-16,1053,4,1,815,28,21
2013-10-16,1053,5,1,2240,28,31
2013-10-16,1053,6,1,7460,28,23
2013-10-16,1053,7,1,3730,28,53
2013-10-22,1054,1,1,3940,10,6
2013-10-22,1054,2,1,815,10,93
2013-10-22,1054,3,1,2130,10,75
2013-10-22,1054,4,8,415,10,97
2013-10-22,1054,5,1,5330,10,59
2013-10-22,1054,6,8,705,10,94
2013-10-22,1054,7,1,2700,10,41
2013-10-22,1054,8,1,2060,10,72
2013-10-23,1055,1,1,1030,11,20
2013-10-23,1055,2,1,4260,11,12
2013-10-23,1055,3,27,1570,11,34
2013-10-23,1055,4,1,1350,11,90
2013-10-23,1055,5,1,815,11,21
2013-10-23,1055,6,1,1840,11,32
2013-10-23,1055,7,1,2240,11,9
2013-10-23,1055,8,125,3940,11,6
2013-10-23,1056,1,1,2340,26,87
2013-10-23,1057,1,1,415,27,97
2013-10-23,1058,1,27,3200,2,50
2013-10-23,1058,2,1,8200,2,51
2013-10-23,1058,3,1,6390,2,58
2013-10-23,1058,4,1,2340,2,87
2013-10-31,1059,1,1,2770,10,76
2013-10-31,1059,2,1,4260,10,12
2013-10-31,1059,3,1,2700,10,41
2013-10-31,1059,4,1,6390,10,62
2013-10-31,1059,5,1,1620,10,78
2013-10-31,1059,6,1,3200,10,79
2013-10-31,1059,7,1,5970,10,52
2013-10-31,1059,8,1,2060,10,72
2013-10-31,1059,9,1,3200,10,61
2013-10-31,1059,10,1,7460,10,82
2013-10-31,1059,11,1,2880,10,86
2013-10-31,1059,12,1,3200,10,54
2013-10-31,1060,1,1,1840,8,10
2013-10-31,1060,2,1,1950,8,88
2013-10-31,1060,3,1,585,8,95
2013-10-31,1060,4,1,3200,8,7
2013-10-31,1060,5,1,7000,8,38
2013-10-31,1060,6,1,2130,8,77
2013-10-31,1060,7,1,1840,8,73
2013-10-31,1060,8,1,9060,8,67
2013-10-31,1060,9,1,4260,8,5
2013-10-31,1060,10,1,815,8,93
2013-10-31,1060,11,1,1250,8,35
2013-10-31,1060,12,1,2340,8,87
2013-11-01,1061,1,1,4260,18,5
2013-11-01,1061,2,1,2660,18,14
2013-11-01,1061,3,1,1840,18,10
2013-11-01,1061,4,1,3200,18,50
2013-11-01,1061,5,1,585,18,95
2013-11-01,1062,1,1,3200,26,40
2013-11-01,1062,2,1,2060,26,72
2013-11-01,1062,3,64,2660,26,80
2013-11-01,1062,4,1,4500,26,39
2013-11-01,1062,5,1,1410,26,18
2013-11-01,1062,6,1,2240,26,31
2013-11-01,1062,7,1,3200,26,28
2013-11-01,1062,8,1,1250,26,19
2013-11-01,1062,9,1,3200,26,50
2013-11-01,1062,10,1,4260,26,12
2013-11-01,1062,11,1,1250,26,35
2013-11-01,1062,12,8,3200,26,7
2013-11-01,1062,13,1,870,26,37
2013-11-01,1062,14,1,12790,26,55
2013-11-01,1062,15,1,3200,26,54
2013-11-01,1062,16,27,2450,26,44
2013-11-01,1062,17,1,3500,26,43
2013-11-01,1062,18,1,1960,26,45
2013-11-01,1062,19,1,5330,26,4
2013-11-01,1062,20,1,980,26,92
2013-11-01,1062,21,1,2130,26,33
2013-11-01,1062,22,1,2340,26,87
2013-11-01,1062,23,1,4800,26,26
2013-11-01,1062,24,27,2700,26,41
2013-11-01,1062,25,8,1350,26,90
2013-11-01,1062,26,1,1950,26,16
2013-11-01,1062,27,1,705,26,94
2013-11-01,1062,28,1,3200,26,13
2013-11-01,1063,1,1,980,16,92
2013-11-01,1063,2,1,2880,16,70
2013-11-01,1063,3,1,2660,16,30
2013-11-01,1063,4,27,4500,16,39
2013-11-01,1063,5,1,5330,16,25
2013-11-01,1063,6,1,3500,16,43
2013-11-01,1063,7,216,3200,16,28
2013-11-01,1063,8,1,7460,16,82
2013-11-01,1063,9,1,2130,16,33
2013-11-01,1063,10,8,5330,16,59
2013-11-01,1063,11,1,3200,16,50
2013-11-01,1063,12,1,3200,16,13
2013-11-01,1063,13,1,2130,16,77
2013-11-01,1063,14,8,3200,16,65
2013-11-01,1063,15,1,705,16,94
2013-11-01,1063,16,1,1620,16,78
2013-11-01,1063,17,1,1030,16,36
2013-11-01,1063,18,1,415,16,97
2013-11-01,1063,19,1,1950,16,42
2013-11-01,1063,20,1,2130,16,75
2013-11-01,1063,21,1,1250,16,19
2013-11-01,1063,22,1,4800,16,26
2013-11-01,1063,23,8,5330,16,4
2013-11-01,1063,24,1,1950,16,16
2013-11-01,1063,25,1,10660,16,2
2013-11-01,1063,26,8,2240,16,9
2013-11-01,1063,27,1,3730,16,53
2013-11-01,1063,28,1,2660,16,80
2013-11-01,1063,29,1,6070,16,48
2013-11-04,1064,1,1,3200,4,79
2013-11-04,1064,2,1,815,4,93
2013-11-04,1064,3,1,11190,4,66
2013-11-04,1064,4,1,9060,4,56
2013-11-04,1064,5,1,1030,4,36
2013-11-04,1065,1,1,480,30,96
2013-11-05,1066,1,1,6070,2,48
2013-11-05,1066,2,8,3200,2,40
2013-11-05,1066,3,1,7990,2,3
2013-11-05,1066,4,1,4800,2,69
2013-11-05,1066,5,1,3840,2,49
2013-11-07,1067,1,8,5330,8,59
2013-11-13,1068,1,1,1840,8,73
2013-11-13,1068,2,1,1520,8,89
2013-11-13,1068,3,64,815,8,21
2013-11-13,1068,4,1,7460,8,82
2013-11-13,1068,5,1,815,8,93
2013-11-13,1068,6,1,7990,8,47
2013-11-13,1069,1,1,2240,13,15
2013-11-13,1069,2,8,5860,13,24
2013-11-13,1069,3,1,815,13,21
2013-11-13,1069,4,27,2240,13,31
2013-11-13,1069,5,1,3200,13,7
2013-11-13,1069,6,27,1520,13,89
2013-11-13,1069,7,1,1950,13,16
2013-11-13,1069,8,1,2770,13,76
2013-11-13,1069,9,1,1750,13,46
2013-11-13,1069,10,8,3730,13,85
2013-11-13,1069,11,1,1960,13,45
2013-11-13,1069,12,1,480,13,96
2013-11-13,1069,13,8,980,13,92
2013-11-13,1069,14,1,3200,13,79
2013-11-13,1069,15,1,3200,13,61
2013-11-13,1069,16,1,3200,13,13
2013-11-13,1069,17,1,1840,13,10
2013-11-13,1069,18,1,2660,13,80
2013-11-13,1069,19,1,1570,13,34
2013-11-13,1069,20,8,3200,13,28
2013-11-13,1069,21,1,12250,13,81
2013-11-13,1069,22,1,2130,13,33
2013-11-13,1069,23,1,3200,13,40
2013-11-18,1070,1,125,1960,20,45
2013-11-18,1071,1,1,3730,8,74
2013-11-18,1071,2,8,1250,8,19
2013-11-18,1071,3,1,2660,8,80
2013-11-19,1072,1,8,3200,23,79
2013-11-19,1072,2,1,12250,23,81
2013-11-19,1073,1,1,2340,25,87
2013-11-19,1073,2,1,1950,25,42
2013-11-19,1073,3,1,3200,25,13
2013-11-19,1073,4,1,870,25,37
2013-11-19,1073,5,1,2450,25,44
